61,56
46,53
50,45
50,43
51,42
55,55
51,56
55,46
40,42
47,42
51,41
47,45
50,45
51,45
50,55
52,60
47,41
51,51
46,46
51,44
61,51
60,50
60,43
52,41
51,48
56,47
52,45
57,48
50,53
50,56
61,42
50,50
45,46
50,46
53,41
37,57
56,60
55,51
41,46
61,56
51,51
57,57
57,50
65,50
53,46
51,55
50,40
50,65
55,43
46,50
43,55
51,55
47,56
41,50
50,55
51,47
46,55
56,38
60,45
56,65
49,52
55,52
51,38
60,36
47,70
45,42
53,43
50,41
56,46
60,46
50,38
65,47
52,51
55,51
51,51
60,51
42,46
50,61
50,57
60,47
56,60
51,51
55,56
60,46
43,48
51,51
50,52
65,65
46,46
56,56
61,56
47,61
51,53
41,51
56,47
56,55
51,41
48,46
48,61
50,50
46,42
65,46
51,50
52,52
56,50
60,61
50,60
55,52
51,56
55,46
47,51
55,56
56,51
51,48
62,45
46,45
50,45
60,45
48,58
61,54
48,46
66,46
56,41
50,46
51,56
60,51
48,51
60,42
56,52
46,47
52,48
55,46
55,43
55,46
50,52
50,50
52,60
57,51
47,51
50,55
51,50
52,39
52,50
52,61
50,47
53,55
61,56
50,51
60,46
56,47
60,51
42,60
56,51
55,57
50,65
65,50
50,46
50,55
51,56
46,60
55,50
57,51
66,51
51,44
47,60
50,50
51,41
51,60
56,45
56,55
39,55
60,60
45,60
55,55
55,56
51,42
65,35
46,65
37,51
51,57
55,47
50,52
47,55
45,55
55,56
50,51
51,48
45,51
47,56
55,52
51,55
51,55
56,51
50,47
56,61
60,46
46,46
51,42
45,55
50,67
60,41
46,60
56,58
47,50
70,37
51,54
50,46
60,46
51,46
61,46
51,42
55,52
47,51
55,55
58,47
48,48
47,48
60,55
56,51
65,50
60,56
51,65
48,46
50,42
53,51
42,61
71,50
44,58
51,45
55,65
52,48
51,42
55,36
50,60
55,53
47,50
60,37
65,50
53,46
51,46
55,46
51,51
40,47
46,61
41,48
35,58
46,42
56,45
37,60
51,50
51,50
65,32
53,41
61,51
44,60
49,58
47,53
51,50
43,45
51,52
51,51
47,49
48,60
45,43
40,50
55,42
50,55
60,50
50,55
51,51
53,42
51,36
51,45
50,46
60,50
46,49
48,50
65,43
43,56
51,51
51,50
60,60
46,55
55,47
57,53
55,37
60,55
51,51
55,45
55,45
55,41
37,50
55,46
49,47
45,55
65,49
41,47
50,42
47,51
56,51
55,40
41,51
55,42
65,41
42,46
51,55
61,51
52,55
55,56
61,51
56,43
55,41
55,61
50,42
43,60
60,42
51,56
53,52
51,55
45,55
71,56
56,43
60,51
51,50
53,51
55,51
51,55
50,46
52,45
49,56
38,46
53,50
52,46
42,53
48,55
55,42
46,56
46,50
61,60
50,60
45,50
57,46
46,46
51,55
65,55
56,48
51,41
61,51
50,46
45,46
56,39
60,45
40,55
48,55
55,60
51,50
50,47
46,50
51,46
54,60
52,50
50,45
46,56
46,45
60,51
49,41
47,55
46,48
56,52
61,37
41,46
51,46
60,45
52,41
46,51
60,60
60,46
42,46
51,46
40,45
51,37
51,45
51,50
46,46
44,43
40,46
57,60
50,51
56,50
46,50
47,50
46,46
65,42
47,60
55,42
36,51
51,48
50,66
49,60
50,60
52,51
53,53
51,60
47,45
50,46
50,37
65,46
45,57
51,52
46,60
51,46
60,46
46,52
48,50
60,46
55,47
56,45
46,56
55,60
51,56
46,46
51,45
55,51
46,42
47,60
55,55
56,48
50,57
60,50
47,36
51,46
50,50
52,61
56,52
41,46
50,50
46,45
50,57
46,47
56,46
50,45
55,70
51,41
46,51
55,51
60,40
55,42
55,41
52,45
65,43
49,55
51,45
51,51
62,52
46,56
53,55
46,46
57,65
51,50
55,51
51,46
56,42
50,56
51,40
56,46
51,52
52,45
46,65
70,55
56,55
55,46
57,56
47,60
50,60
43,51
50,47
65,52
57,55
55,60
41,51
52,55
52,52
55,51
53,45
38,52
51,56
47,60
52,55
60,55
51,46
51,55
47,51
55,47
46,41
50,51
51,56
60,41
47,55
49,46
52,56
65,46
60,46
41,55
35,62
53,53
46,51
60,38
51,56
46,51
45,50
60,55
70,50
39,70
60,50
51,52
45,51
41,51
44,46
51,50
53,39
55,53
51,60
65,42
46,55
65,48
60,43
49,51
52,65
47,61
51,53
55,51
51,46
60,61
65,37
50,47
47,43
41,55
51,41
60,50
46,51
56,33
41,60
65,37
50,65
45,60
45,56
61,51
50,41
55,50
48,65
65,46
52,56
65,42
48,47
51,51
60,40
46,56
50,56
46,56
52,41
46,55
52,56
46,46
46,56
54,48
48,55
51,60
52,39
47,51
60,51
50,55
55,41
55,43
55,49
46,52
60,46
46,47
46,55
51,57
65,46
55,46
53,60
50,66
50,61
46,60
45,55
50,65
47,50
60,41
52,46
55,43
46,60
50,52
61,53
51,52
42,57
55,47
50,46
51,51
51,60
56,41
51,50
65,33
51,60
51,58
55,51
50,46
56,41
51,42
51,46
51,50
60,65
42,55
60,47
45,51
47,51
50,52
46,60
44,50
47,46
56,47
55,39
60,55
51,45
45,65
51,39
57,43
60,41
51,50
50,47
60,55
55,50
50,40
60,50
50,47
52,60
50,41
51,55
55,41
61,43
60,61
46,41
70,50
56,55
60,49
60,38
53,55
56,41
42,51
50,56
45,51
51,51
60,55
55,61
50,52
45,49
65,51
44,53
50,42
57,46
50,51
48,51
55,50
56,50
48,48
45,53
56,60
60,50
46,48
46,58
55,50
41,65
41,60
46,55
50,40
50,53
45,65
52,50
61,46
51,52
42,56
46,55
45,46
55,60
56,42
55,51
61,61
48,56
48,47
52,47
55,51
56,52
51,57
46,51
56,51
46,51
34,55
50,36
65,47
57,55
55,40
60,50
55,60
70,50
50,55
56,51
51,46
60,49
53,42
51,46
46,53
50,46
55,51
60,41
42,50
46,50
50,51
51,41
45,55
55,56
42,62
50,47
51,61
46,52
51,43
51,44
56,47
66,46
43,44
56,46
51,45
60,42
51,55
50,50
45,52
48,52
51,56
47,44
52,44
51,49
50,47
57,55
45,55
60,51
56,55
51,55
50,46
51,52
48,49
45,60
54,46
50,50
50,40
50,56
60,46
46,60
50,56
55,48
65,45
65,46
60,56
51,51
46,51
61,51
55,44
57,46
60,39
50,42
56,55
48,46
56,48
55,43
60,36
55,45
51,47
37,56
53,45
50,47
51,46
39,66
51,47
48,51
56,47
60,41
51,60
57,45
48,41
61,41
60,66
61,41
55,52
51,47
45,45
46,55
60,42
46,55
52,46
51,52
51,53
70,47
46,48
52,56
55,43
57,51
50,42
46,55
51,50
55,66
38,48
58,37
51,52
53,50
61,40
57,51
41,46
47,56
46,51
55,47
50,61
56,61
50,44
51,60
50,51
46,51
50,45
51,39
65,60
55,60
51,60
46,55
55,60
50,42
46,51
48,45
50,45
56,50
43,55
50,46
55,50
50,55
60,50
50,47
55,46
46,55
55,45
55,75
47,55
52,52
51,55
51,47
50,47
40,61
46,37
46,45
53,50
43,50
49,48
48,45
51,46
52,41
51,60
50,48
44,51
46,46
57,55
52,42
55,42
55,47
65,60
46,56
42,56
51,46
55,55
61,60
51,50
50,55
56,52
50,46
61,38
60,51
56,50
51,42
51,49
46,50
47,61
62,44
60,51
65,54
50,60
41,49
50,43
42,50
56,61
56,51
51,50
51,51
52,55
56,60
55,56
46,43
55,46
43,51
50,51
60,51
60,56
44,46
65,46
50,45
51,42
45,40
56,56
55,42
51,50
46,52
51,40
50,50
56,56
47,51
51,40
48,43
46,56
52,70
52,52
52,42
46,46
47,51
51,45
50,51
62,50
47,43
46,46
55,52
60,55
58,51
55,60
56,41
51,52
55,65
60,46
65,50
50,60
42,45
55,46
50,66
56,55
52,51
56,45
55,61
48,50
49,44
51,48
56,56
56,48
52,50
55,41
46,60
60,60
41,55
57,42
50,44
48,41
65,47
46,41
50,61
61,60
56,61
50,50
56,41
51,45
45,46
55,37
55,56
46,41
51,46
55,55
50,43
47,39
57,56
50,45
45,50
50,55
51,41
70,35
51,43
65,47
55,51
55,46
43,50
50,43
51,60
53,60
55,56
51,36
50,44
60,57
47,50
60,45
41,34
55,62
65,45
46,50
50,50
55,42
51,53
51,48
51,60
50,60
47,45
53,55
61,55
55,40
57,50
63,41
54,43
50,60
46,46
50,52
35,60
56,43
46,47
56,50
55,50
50,55
47,46
60,46
46,52
50,51
46,51
51,40
55,51
60,53
41,45
50,47
60,61
46,53
48,51
46,55
53,46
46,51
50,51
50,47
47,46
50,50
61,45
52,46
66,60
51,46
51,55
47,39
51,50
61,42
60,48
46,51
55,51
46,60
46,42
45,50
51,38
46,50
47,51
61,42
46,46
46,46
45,51
41,47
50,45
48,46
50,60
50,52
56,48
56,38
46,50
56,34
51,51
56,51
52,56
51,46
53,46
51,47
49,61
46,47
55,60
51,46
66,47
52,50
61,51
48,49
47,47
47,47
47,51
41,50
54,42
50,50
51,55
55,37
51,56
50,55
45,46
47,55
55,51
55,50
50,60
55,56
51,51
56,55
56,60
42,60
41,56
55,48
50,47
50,60
40,46
52,56
50,56
51,65
53,46
51,45
48,45
52,55
50,50
50,55
50,56
47,51
55,50
55,51
52,42
52,56
46,51
56,34
60,55
61,65
50,50
56,56
46,41
55,38
50,51
55,50
55,50
56,54
50,42
45,45
52,55
60,50
42,51
51,55
50,46
46,50
50,45
55,56
61,36
56,56
56,41
45,46
50,48
51,51
51,55
55,60
52,47
46,48
50,46
50,45
65,51
47,51
46,47
45,46
45,55
46,51
55,41
70,55
51,45
51,50
45,55
47,47
55,52
56,50
56,45
65,37
36,52
52,43
65,46
47,55
55,51
55,45
47,47
55,48
60,55
56,48
52,41
46,52
53,56
46,60
51,51
60,46
61,48
45,56
55,56
60,51
52,55
50,46
60,52
47,49
51,46
44,56
55,56
55,48
51,50
55,47
46,55
55,45
56,65
61,34
60,52
52,46
65,46
49,50
45,51
50,50
55,41
60,60
42,44
51,41
51,55
41,50
50,50
51,51
57,42
50,60
61,57
50,46
50,46
46,56
55,40
40,55
60,41
50,43
44,51
56,42
52,45
51,46
41,48
55,51
51,46
51,47
55,48
52,50
40,51
55,46
51,47
57,66
67,40
56,50
47,50
60,51
46,53
55,41
61,51
51,61
47,46
56,65
56,47
46,56
46,42
47,60
65,43
51,50
55,46
60,65
60,46
43,53
41,52
56,47
46,60
56,56
51,50
62,57
61,42
56,51
55,55
43,46
50,48
60,52
60,51
55,51
50,55
58,55
47,48
45,51
58,50
65,50
46,43
56,46
65,50
60,41
51,50
50,52
55,41
47,52
43,52
51,51
55,52
51,61
41,47
42,52
50,60
51,43
46,51
48,55
51,50
65,60
42,55
56,46
61,53
53,51
42,43
55,58
51,50
56,60
65,41
50,41
48,51
50,65
53,56
50,56
55,50
53,55
46,47
70,41
60,41
55,38
56,56
55,46
50,55
51,50
54,51
50,51
50,52
48,50
60,48
46,47
56,60
52,61
46,43
46,56
50,51
56,60
50,50
51,45
45,47
41,47
51,56
57,47
49,47
56,47
50,50
60,41
55,55
55,56
50,56
56,51
50,55
46,51
47,51
51,51
50,52
51,46
56,45
42,51
46,52
51,50
50,53
57,52
47,52
47,52
56,50
46,56
51,49
50,43
52,60
41,47
60,44
50,56
56,45
46,46
46,46
60,50
56,42
46,50
51,56
55,45
55,50
60,62
55,51
31,56
46,51
51,45
55,40
52,43
42,42
47,46
46,45
61,50
50,57
60,55
59,51
45,57
51,56
45,46
39,56
51,51
47,46
51,51
60,46
56,43
65,47
51,51
46,43
51,50
55,51
60,36
48,55
42,47
50,50
56,57
52,50
41,48
51,50
40,60
43,56
51,51
61,50
60,37
51,47
57,60
55,38
60,46
46,46
66,41
47,49
46,46
55,50
55,55
55,47
51,50
51,51
56,48
60,55
56,56
65,60
60,39
63,38
61,41
51,52
45,56
55,41
56,51
51,47
57,45
50,43
42,56
56,51
51,51
47,50
51,52
55,46
43,46
50,56
51,44
60,51
55,60
53,45
61,42
55,40
45,60
60,41
56,39
60,55
55,41
55,60
60,60
50,56
56,53
56,51
60,51
55,56
50,48
60,50
42,61
46,56
46,55
49,50
56,46
61,55
61,33
51,51
50,60
51,43
53,47
55,46
52,50
52,50
